id;account_id;occurred_at;standard_qty;gloss_qty;poster_qty;total;standard_amt_usd;gloss_amt_usd;poster_amt_usd;total_amt_usd
4234;4451;2014-08-03T19:04:31.000Z;518;0;13;531;2585;0;106;2690
4235;4451;2014-09-01T09:35:45.000Z;501;19;19;539;2500;142;154;2797
4236;4451;2014-09-30T22:18:41.000Z;500;7;0;507;2495;52;0;2547
4237;4451;2014-10-30T12:48:07.000Z;506;18;0;524;2525;135;0;2660
4238;4451;2014-11-29T21:16:47.000Z;509;9;0;518;2540;67;0;2607
4239;4451;2014-12-28T03:21:49.000Z;472;11;9;492;2355;82;73;2511
4240;4451;2015-01-27T17:42:20.000Z;494;1;0;495;2465;7;0;2473
4241;4451;2015-02-25T23:34:59.000Z;509;6;0;515;2540;45;0;2585
4242;4451;2015-03-27T23:43:46.000Z;497;6;41;544;2480;45;333;2858
4243;4451;2015-04-26T17:39:08.000Z;486;0;458;944;2425;0;3719;6144
4244;4451;2015-05-26T12:18:06.000Z;503;17;4;524;2510;127;32;2670
4245;4451;2015-06-24T18:26:31.000Z;396;21;6;423;1976;157;49;2182
4246;4451;2015-07-23T22:21:50.000Z;500;17;0;517;2495;127;0;2622
4247;4451;2015-08-22T06:03:46.000Z;497;1;7;505;2480;7;57;2544
4248;4461;2014-08-25T04:09:22.000Z;274;21;27;322;1367;157;219;1744
4249;4461;2014-09-23T01:42:23.000Z;338;22;27;387;1687;165;219;2071
4250;4461;2014-10-23T21:28:06.000Z;290;35;19;344;1447;262;154;1864
4251;4461;2014-11-22T08:02:53.000Z;274;41;156;471;1367;307;1267;2941
4252;4461;2014-12-22T02:14:28.000Z;301;15;16;332;1502;112;130;1744
4253;4461;2015-01-20T02:42:54.000Z;268;50;16;334;1337;375;130;1842
4254;4461;2015-02-18T09:23:31.000Z;299;47;31;377;1492;352;252;2096
4255;4461;2015-03-20T04:35:07.000Z;402;0;20;422;2006;0;162;2168
4256;4461;2015-04-18T00:34:45.000Z;319;24;221;564;1592;180;1795;3566
4257;4461;2015-05-17T13:24:14.000Z;295;30;93;418;1472;225;755;2452
4258;4461;2015-06-16T15:25:28.000Z;292;12;40;344;1457;90;325;1872
4259;4461;2015-07-15T17:12:11.000Z;372;129;19;520;1856;966;154;2977
4260;4461;2015-08-14T05:18:44.000Z;309;17;14;340;1542;127;114;1783
4261;4461;2015-09-12T22:23:25.000Z;289;45;38;372;1442;337;309;2088
4262;4461;2015-10-11T05:19:12.000Z;295;27;4;326;1472;202;32;1707
4263;4461;2015-11-09T09:19:33.000Z;297;19;8;324;1482;142;65;1689
4264;4461;2015-12-08T08:19:39.000Z;334;0;24;358;1667;0;195;1862
4265;4461;2016-01-07T00:09:55.000Z;297;25;0;322;1482;187;0;1669
4266;4461;2016-02-04T20:48:16.000Z;298;29;489;816;1487;217;3971;5675
4267;4461;2016-03-05T13:19:07.000Z;270;10;38;318;1347;75;309;1731
4268;4461;2016-04-04T13:22:15.000Z;295;24;16;335;1472;180;130;1782
4269;4461;2016-05-03T09:43:00.000Z;366;0;13;379;1826;0;106;1932
4270;4461;2016-06-01T05:31:52.000Z;294;5;26;325;1467;37;211;1716
4271;4461;2016-07-01T11:10:00.000Z;298;28;0;326;1487;210;0;1697
4272;4461;2016-07-30T10:34:46.000Z;316;28;21;365;1577;210;171;1957
4273;4461;2016-08-28T13:14:18.000Z;323;20;0;343;1612;150;0;1762
4274;4461;2016-09-26T08:26:31.000Z;309;35;38;382;1542;262;309;2113
4275;4461;2016-10-26T06:15:49.000Z;294;47;6;347;1467;352;49;1868
4276;4461;2016-11-24T16:17:22.000Z;304;20;14;338;1517;150;114;1780
4277;4461;2016-12-23T17:23:04.000Z;299;9;18;326;1492;67;146;1706
4278;4471;2016-12-05T04:59:53.000Z;417;9;16;442;2081;67;130;2278
4279;4481;2016-10-08T07:36:28.000Z;147;66;15;228;734;494;122;1350
4280;4481;2016-11-07T13:03:29.000Z;136;0;182;318;679;0;1478;2156
4281;4481;2016-12-06T03:07:31.000Z;136;8;13;157;679;60;106;844
4282;4491;2014-01-06T08:01:26.000Z;297;30;50;377;1482;225;406;2113
4283;4491;2014-02-04T03:26:34.000Z;356;31;58;445;1776;232;471;2480
4284;4491;2014-03-06T05:19:59.000Z;311;19;0;330;1552;142;0;1694
4285;4491;2014-04-04T19:20:05.000Z;306;31;29;366;1527;232;235;1995
4286;4491;2014-05-05T00:04:02.000Z;432;23;28;483;2156;172;227;2555
4287;4491;2014-06-03T17:33:33.000Z;319;0;0;319;1592;0;0;1592
4288;4491;2014-07-02T00:59:50.000Z;282;32;22;336;1407;240;179;1826
4289;4491;2014-07-31T05:06:42.000Z;293;21;0;314;1462;157;0;1619
4290;4491;2014-08-29T17:41:40.000Z;299;29;24;352;1492;217;195;1904
4291;4491;2014-09-28T15:51:34.000Z;371;39;18;428;1851;292;146;2290
4292;4491;2014-10-27T19:05:26.000Z;247;60;1;308;1233;449;8;1690
4293;4491;2014-11-26T20:13:41.000Z;362;28;29;419;1806;210;235;2252
4294;4491;2014-12-26T21:55:31.000Z;291;24;0;315;1452;180;0;1632
4295;4491;2015-01-24T07:36:29.000Z;307;20;8;335;1532;150;65;1747
4296;4491;2015-02-22T07:19:20.000Z;294;38;19;351;1467;285;154;1906
4297;4491;2015-03-24T18:50:59.000Z;297;28;16;341;1482;210;130;1822
4298;4491;2015-04-23T15:12:43.000Z;274;48;2;324;1367;360;16;1743
4299;4501;2016-05-30T04:18:34.000Z;15;11;0;26;75;82;0;157
4300;4501;2016-06-29T03:57:11.000Z;104;14;31;149;519;105;252;876
4301;4501;2016-07-29T20:06:39.000Z;111;16;37;164;554;120;300;974
4302;4501;2016-08-27T00:48:17.000Z;180;11;24;215;898;82;195;1175
4303;4501;2016-09-25T01:44:03.000Z;158;0;66;224;788;0;536;1324
4304;4501;2016-10-24T08:50:37.000Z;159;6;35;200;793;45;284;1123
4305;4501;2016-11-22T06:57:04.000Z;6;0;7;13;30;0;57;87
4306;4501;2016-12-21T13:43:26.000Z;126;0;0;126;629;0;0;629
4307;1001;2015-11-05T03:25:21.000Z;506;612;203;1321;2525;4584;1648;8757
4308;1001;2015-12-04T04:01:09.000Z;526;597;287;1410;2625;4472;2330;9427
4309;1001;2016-01-02T00:59:09.000Z;566;645;194;1405;2824;4831;1575;9231
4310;1001;2016-02-01T19:07:32.000Z;473;595;212;1280;2360;4457;1721;8538
4311;1001;2016-03-02T15:40:29.000Z;498;605;204;1307;2485;4531;1656;8673
4312;1001;2016-04-01T11:15:27.000Z;497;618;152;1267;2480;4629;1234;8343
4313;1001;2016-05-01T15:40:04.000Z;483;570;201;1254;2410;4269;1632;8312
4314;1001;2016-05-31T21:09:48.000Z;531;603;209;1343;2650;4516;1697;8863
4315;1001;2016-07-30T03:21:57.000Z;457;532;249;1238;2280;3985;2022;8287
4316;1001;2016-08-28T06:50:58.000Z;557;572;255;1384;2779;4284;2071;9134
4317;1001;2016-09-26T23:22:47.000Z;507;614;226;1347;2530;4599;1835;8964
4318;1001;2016-11-25T23:19:37.000Z;485;543;177;1205;2420;4067;1437;7924
4319;1021;2015-10-12T02:31:30.000Z;0;270;77;347;0;2022;625;2648
4320;1021;2015-11-11T07:24:19.000Z;0;36;30;66;0;270;244;513
4321;1021;2016-01-10T09:12:52.000Z;0;32;0;32;0;240;0;240
4322;1021;2016-02-09T00:57:54.000Z;64;38;0;102;319;285;0;604
4323;1041;2016-10-14T23:48:46.000Z;64;196;265;525;319;1468;2152;3939
4324;1041;2016-11-13T09:45:21.000Z;10;490;291;791;50;3670;2363;6083
4325;1051;2016-10-31T07:04:25.000Z;6;51;47;104;30;382;382;794
4326;1051;2016-11-30T07:32:58.000Z;23;96;31;150;115;719;252;1086
4327;1051;2016-12-30T08:48:45.000Z;600;0;48;648;2994;0;390;3384
4328;1061;2016-10-19T15:47:59.000Z;22;520;228;770;110;3895;1851;5856
4329;1061;2016-11-17T08:59:38.000Z;34;495;301;830;170;3708;2444;6321
4330;1061;2016-12-16T21:42:23.000Z;40;464;324;828;200;3475;2631;6306
4331;1071;2016-12-13T09:15:47.000Z;0;453;272;725;0;3393;2209;5602
4332;1081;2015-03-13T09:43:27.000Z;84;523;213;820;419;3917;1730;6066
4333;1081;2015-04-12T04:39:51.000Z;170;545;485;1200;848;4082;3938;8869
4334;1081;2015-05-12T23:05:42.000Z;99;462;287;848;494;3460;2330;6285
4335;1081;2015-07-11T23:23:23.000Z;65;785;461;1311;324;5880;3743;9947
4336;1081;2015-08-09T18:33:16.000Z;52;522;284;858;259;3910;2306;6475
4337;1081;2015-09-07T15:39:04.000Z;46;683;863;1592;230;5116;7008;12353
4338;1081;2015-10-07T06:30:40.000Z;28;525;286;839;140;3932;2322;6394
4339;1081;2015-11-06T04:20:24.000Z;25;562;299;886;125;4209;2428;6762
4340;1081;2015-12-05T21:52:15.000Z;57;502;268;827;284;3760;2176;6221
4341;1081;2016-01-03T23:36:11.000Z;44;492;298;834;220;3685;2420;6324
4342;1081;2016-02-01T20:02:42.000Z;17;487;274;778;85;3648;2225;5957
4343;1081;2016-03-02T05:52:51.000Z;98;514;307;919;489;3850;2493;6832
4344;1081;2016-06-28T06:23:50.000Z;193;504;290;987;963;3775;2355;7093
4345;1081;2016-07-28T22:24:52.000Z;44;429;290;763;220;3213;2355;5788
4346;1081;2016-08-26T16:50:34.000Z;261;494;296;1051;1302;3700;2404;7406
4347;1091;2014-09-13T04:55:51.000Z;35;117;63;215;175;876;512;1563
4348;1091;2014-11-12T06:29:46.000Z;0;96;112;208;0;719;909;1628
4349;1091;2014-12-11T10:40:11.000Z;22;113;32;167;110;846;260;1216
4350;1091;2015-04-07T13:46:47.000Z;0;106;274;380;0;794;2225;3019
4351;1091;2015-05-06T03:37:09.000Z;22;86;65;173;110;644;528;1282
4352;1091;2015-06-05T19:18:54.000Z;197;73;129;399;983;547;1047;2577
4353;1091;2015-07-05T02:36:29.000Z;3;118;98;219;15;884;796;1695
4354;1091;2015-08-03T11:39:52.000Z;0;0;44;44;0;0;357;357
4355;1091;2015-10-31T16:08:57.000Z;3;56;38;97;15;419;309;743
4356;1091;2015-11-29T21:18:37.000Z;0;118;112;230;0;884;909;1793
4357;1091;2016-01-26T06:24:01.000Z;0;141;122;263;0;1056;991;2047
4358;1091;2016-04-24T07:33:51.000Z;19;147;87;253;95;1101;706;1902
4359;1091;2016-08-20T04:32:35.000Z;0;93;206;299;0;697;1673;2369
4360;1091;2016-10-17T13:19:06.000Z;35;75;0;110;175;562;0;736
4361;1091;2016-11-15T18:34:57.000Z;12;83;0;95;60;622;0;682
4362;1101;2015-08-22T19:29:53.000Z;21;83;112;216;105;622;909;1636
4363;1101;2015-09-21T05:14:46.000Z;26;105;99;230;130;786;804;1720
4364;1101;2015-11-21T00:11:38.000Z;79;100;59;238;394;749;479;1622
4365;1101;2016-01-17T14:36:45.000Z;12;110;189;311;60;824;1535;2418
4366;1101;2016-02-15T08:07:15.000Z;3;19;116;138;15;142;942;1099
4367;1101;2016-04-13T23:59:43.000Z;7;109;30;146;35;816;244;1095
4368;1101;2016-05-13T02:12:48.000Z;31;102;165;298;155;764;1340;2258
4369;1111;2015-11-15T17:47:46.000Z;0;486;2988;3474;0;3640;24263;27903
4370;1111;2015-12-15T22:10:01.000Z;62;445;355;862;309;3333;2883;6525
4371;1121;2015-08-26T00:40:39.000Z;59;525;303;887;294;3932;2460;6687
4372;1121;2015-09-25T14:22:24.000Z;100;487;288;875;499;3648;2339;6485
4373;1121;2015-10-24T15:55:41.000Z;2393;498;363;3254;11941;3730;2948;18619
4374;1121;2015-11-22T17:44:18.000Z;54;455;295;804;269;3408;2395;6073
4375;1121;2015-12-21T00:55:45.000Z;36;492;353;881;180;3685;2866;6731
4376;1121;2016-04-18T15:28:24.000Z;63;507;282;852;314;3797;2290;6402
4377;1121;2016-06-16T22:05:07.000Z;37;480;371;888;185;3595;3013;6792
4378;1121;2016-07-15T03:41:26.000Z;44;495;452;991;220;3708;3670;7597
4379;1121;2016-09-11T23:05:16.000Z;0;523;292;815;0;3917;2371;6288
4380;1121;2016-10-10T10:40:21.000Z;8;489;298;795;40;3663;2420;6122
4381;1121;2016-11-08T02:36:27.000Z;0;502;471;973;0;3760;3825;7585
4382;1131;2016-05-13T06:46:07.000Z;0;500;530;1030;0;3745;4304;8049
4383;1131;2016-07-12T00:07:49.000Z;27;470;306;803;135;3520;2485;6140
4384;1131;2016-08-10T23:55:16.000Z;26;529;319;874;130;3962;2590;6682
4385;1131;2016-09-09T16:53:12.000Z;30;538;299;867;150;4030;2428;6607
4386;1131;2016-10-09T15:23:43.000Z;0;556;344;900;0;4164;2793;6958
4387;1141;2016-11-22T20:56:22.000Z;0;7;33;40;0;52;268;320
4388;1141;2016-12-21T16:12:32.000Z;195;64;0;259;973;479;0;1452
4389;1151;2016-12-30T04:54:06.000Z;38;50;31;119;190;375;252;816
4390;1161;2016-03-06T03:19:53.000Z;18;0;8;26;90;0;65;155
4391;1161;2016-06-04T08:58:10.000Z;0;106;2967;3073;0;794;24092;24886
4392;1161;2016-07-03T10:15:48.000Z;6;32;0;38;30;240;0;270
4393;1161;2016-08-01T17:50:19.000Z;64;160;33;257;319;1198;268;1786
4394;1161;2016-08-31T03:06:01.000Z;19;73;0;92;95;547;0;642
4395;1161;2016-09-29T08:08:05.000Z;75;33;54;162;374;247;438;1060
4396;1161;2016-10-28T07:27:30.000Z;0;166;30;196;0;1243;244;1487
4397;1161;2016-11-26T12:59:58.000Z;12;9;82;103;60;67;666;793
4398;1171;2016-09-23T03:43:14.000Z;0;430;347;777;0;3221;2818;6038
4399;1171;2016-10-22T18:08:06.000Z;58;529;270;857;289;3962;2192;6444
4400;1171;2016-12-20T18:05:48.000Z;59;493;313;865;294;3693;2542;6529
4401;1181;2014-03-16T04:32:25.000Z;0;59;45;104;0;442;365;807
4402;1181;2014-04-14T13:50:16.000Z;0;58;52;110;0;434;422;857
4403;1181;2014-07-13T15:23:10.000Z;12;61;35;108;60;457;284;801
4404;1181;2014-10-10T14:37:08.000Z;46;72;0;118;230;539;0;769
4405;1181;2014-11-09T21:56:16.000Z;0;51;34;85;0;382;276;658
4406;1181;2014-12-09T12:44:04.000Z;0;32;223;255;0;240;1811;2050
4407;1181;2015-02-06T13:39:30.000Z;11;0;48;59;55;0;390;445
4408;1181;2015-03-08T06:12:47.000Z;1118;47;0;1165;5579;352;0;5931
4409;1181;2015-04-06T03:23:33.000Z;49;41;0;90;245;307;0;552
4410;1181;2015-05-06T13:47:28.000Z;8;24;0;32;40;180;0;220
4411;1181;2015-06-05T17:39:25.000Z;63;84;15;162;314;629;122;1065
4412;1181;2015-10-01T22:39:36.000Z;0;69;38;107;0;517;309;825
4413;1181;2015-10-31T08:53:50.000Z;0;48;49;97;0;360;398;757
4414;1181;2016-02-25T17:27:19.000Z;42;156;10;208;210;1168;81;1459
4415;1181;2016-05-23T02:44:46.000Z;226;43;27;296;1128;322;219;1669
4416;1181;2016-10-18T09:48:33.000Z;0;45;31;76;0;337;252;589
4417;1181;2016-12-17T22:17:49.000Z;0;62;60;122;0;464;487;952
4418;1191;2016-01-24T19:41:50.000Z;730;71;79;880;3643;532;641;4816
4419;1191;2016-02-23T10:13:07.000Z;0;199;66;265;0;1491;536;2026
4420;1191;2016-05-21T23:21:14.000Z;0;43;1448;1491;0;322;11758;12080
4421;1191;2016-06-20T21:35:43.000Z;47;101;93;241;235;756;755;1746
4422;1191;2016-07-19T07:34:17.000Z;52;0;17;69;259;0;138;398
4423;1191;2016-10-16T19:21:13.000Z;10;418;57;485;50;3131;463;3644
4424;1201;2016-11-12T11:33:43.000Z;0;156;54;210;0;1168;438;1607
4425;1201;2016-12-11T05:52:11.000Z;0;0;64;64;0;0;520;520
4426;1211;2016-11-22T07:58:07.000Z;52;522;299;873;259;3910;2428;6597
4427;1211;2016-12-21T23:35:08.000Z;42;1064;101;1207;210;7969;820;8999
4428;1221;2015-03-19T12:37:55.000Z;14;62;0;76;70;464;0;534
4429;1221;2015-04-17T11:44:48.000Z;0;54;60;114;0;404;487;892
4430;1221;2015-05-16T19:53:47.000Z;75;106;0;181;374;794;0;1168
4431;1221;2015-06-15T08:23:00.000Z;9;80;30;119;45;599;244;888
4432;1221;2015-07-15T07:31:59.000Z;0;37;66;103;0;277;536;813
4433;1221;2015-08-14T09:48:11.000Z;0;66;56;122;0;494;455;949
4434;1221;2015-11-09T23:51:15.000Z;0;71;17;88;0;532;138;670
4435;1221;2015-12-08T16:42:52.000Z;22;0;38;60;110;0;309;418
4436;1221;2016-01-06T20:38:49.000Z;3;71;9;83;15;532;73;620
4437;1221;2016-02-04T20:12:53.000Z;0;49;34;83;0;367;276;643
4438;1221;2016-03-04T19:58:40.000Z;13;39;87;139;65;292;706;1063
4439;1221;2016-05-03T07:28:15.000Z;0;67;93;160;0;502;755;1257
4440;1221;2016-06-01T21:30:48.000Z;91;47;0;138;454;352;0;806
4441;1221;2016-07-29T23:06:16.000Z;0;49;0;49;0;367;0;367
4442;1221;2016-08-27T07:52:54.000Z;18;102;68;188;90;764;552;1406
4443;1221;2016-09-26T18:21:16.000Z;0;69;51;120;0;517;414;931
4444;1221;2016-11-25T08:25:45.000Z;0;64;61;125;0;479;495;975
4445;1221;2016-12-24T21:02:40.000Z;0;0;0;0;0;0;0;0
4446;1231;2016-03-27T11:35:30.000Z;0;0;0;0;0;0;0;0
4447;1231;2016-05-26T17:33:07.000Z;0;0;47;47;0;0;382;382
4448;1231;2016-06-25T12:27:15.000Z;0;3178;23;3201;0;23803;187;23990
4449;1231;2016-08-23T15:39:38.000Z;195;19;0;214;973;142;0;1115
4450;1231;2016-09-22T23:57:51.000Z;2;45;31;78;10;337;252;599
4451;1241;2016-06-14T11:08:12.000Z;0;68;65;133;0;509;528;1037
4452;1241;2016-07-13T13:09:16.000Z;0;71;120;191;0;532;974;1506
4453;1241;2016-08-11T03:05:38.000Z;0;0;99;99;0;0;804;804
4454;1241;2016-09-09T18:18:08.000Z;6;96;148;250;30;719;1202;1951
4455;1241;2016-10-08T11:12:15.000Z;0;74;106;180;0;554;861;1415
4456;1241;2016-11-07T06:31:20.000Z;0;0;129;129;0;0;1047;1047
4457;1251;2013-12-11T20:42:09.000Z;484;582;236;1302;2415;4359;1916;8691
4458;1251;2014-02-07T20:51:49.000Z;540;420;300;1260;2695;3146;2436;8276
4459;1251;2014-03-08T06:36:38.000Z;495;673;186;1354;2470;5041;1510;9021
4460;1251;2014-04-07T10:45:53.000Z;492;614;191;1297;2455;4599;1551;8605
4461;1251;2014-05-07T21:23:16.000Z;503;556;202;1261;2510;4164;1640;8315
4462;1251;2014-06-06T16:10:23.000Z;493;617;226;1336;2460;4621;1835;8917
4463;1251;2014-08-04T19:38:39.000Z;472;712;52;1236;2355;5333;422;8110
4464;1251;2014-12-01T09:39:08.000Z;500;657;189;1346;2495;4921;1535;8951
4465;1251;2014-12-30T02:10:42.000Z;510;574;202;1286;2545;4299;1640;8484
4466;1261;2014-11-12T22:32:48.000Z;121;432;548;1101;604;3236;4450;8289
4467;1261;2014-12-11T02:42:26.000Z;47;505;314;866;235;3782;2550;6567
4468;1261;2015-01-09T06:23:12.000Z;20;541;278;839;100;4052;2257;6409
4469;1261;2015-02-07T18:22:06.000Z;38;479;121;638;190;3588;983;4760
4470;1261;2015-04-07T13:01:43.000Z;0;678;285;963;0;5078;2314;7392
4471;1261;2015-05-06T17:32:30.000Z;40;508;273;821;200;3805;2217;6221
4472;1261;2015-06-04T01:50:52.000Z;39;439;249;727;195;3288;2022;5505
4473;1261;2015-08-02T23:18:44.000Z;0;471;315;786;0;3528;2558;6086
4474;1261;2015-08-31T20:57:23.000Z;29;509;291;829;145;3812;2363;6320
4475;1261;2015-09-29T11:52:28.000Z;44;482;199;725;220;3610;1616;5446
4476;1261;2015-10-29T04:12:56.000Z;98;509;262;869;489;3812;2127;6429
4477;1261;2015-11-27T01:46:04.000Z;0;537;338;875;0;4022;2745;6767
4478;1261;2015-12-27T18:51:48.000Z;55;455;319;829;274;3408;2590;6273
4479;1261;2016-02-25T13:00:39.000Z;0;615;349;964;0;4606;2834;7440
4480;1261;2016-03-26T09:32:35.000Z;129;731;303;1163;644;5475;2460;8579
4481;1261;2016-04-24T02:28:07.000Z;0;499;296;795;0;3738;2404;6141
4482;1261;2016-05-23T18:20:01.000Z;17;462;324;803;85;3460;2631;6176
4483;1261;2016-06-22T02:06:02.000Z;69;0;323;392;344;0;2623;2967
4484;1261;2016-08-19T12:01:04.000Z;7;519;348;874;35;3887;2826;6748
4485;1261;2016-10-17T08:39:29.000Z;146;523;500;1169;729;3917;4060;8706
4486;1261;2016-11-15T19:00:00.000Z;49;591;313;953;245;4427;2542;7213
4487;1261;2016-12-15T05:23:18.000Z;47;595;446;1088;235;4457;3622;8313
4488;1271;2015-11-26T06:27:24.000Z;538;599;191;1328;2685;4487;1551;8722
4489;1281;2013-12-05T20:29:16.000Z;0;37;0;37;0;277;0;277
4490;1281;2014-02-02T03:43:39.000Z;0;0;0;0;0;0;0;0
4491;1281;2014-04-01T11:34:44.000Z;0;27;63;90;0;202;512;714
4492;1281;2014-05-01T22:04:57.000Z;200;155;73;428;998;1161;593;2752
4493;1281;2014-05-30T22:58:17.000Z;0;54;165;219;0;404;1340;1744
4494;1281;2014-06-29T22:02:10.000Z;1;0;14;15;5;0;114;119
4495;1281;2014-09-25T04:48:55.000Z;19;0;66;85;95;0;536;631
4496;1281;2014-10-25T07:46:07.000Z;0;56;34;90;0;419;276;696
4497;1281;2014-11-24T16:34:20.000Z;0;39;49;88;0;292;398;690
4498;1281;2014-12-24T08:06:26.000Z;0;54;0;54;0;404;0;404
4499;1281;2015-01-23T07:25:04.000Z;0;45;11;56;0;337;89;426
4500;1281;2015-03-24T16:01:09.000Z;0;30;32;62;0;225;260;485
4501;1281;2015-05-22T01:54:54.000Z;0;47;139;186;0;352;1129;1481
4502;1281;2015-07-20T01:14:51.000Z;4;28;48;80;20;210;390;619
4503;1281;2015-12-16T16:35:05.000Z;0;124;121;245;0;929;983;1911
4504;1281;2016-02-13T23:50:46.000Z;0;65;24;89;0;487;195;682
4505;1281;2016-03-14T21:35:34.000Z;0;26;0;26;0;195;0;195
4506;1281;2016-07-12T19:47:57.000Z;0;34;0;34;0;255;0;255
4507;1281;2016-08-11T03:59:58.000Z;0;0;106;106;0;0;861;861
4508;1281;2016-09-10T14:48:30.000Z;0;27;0;27;0;202;0;202
4509;1291;2015-06-04T14:59:54.000Z;0;526;111;637;0;3940;901;4841
4510;1291;2015-07-04T19:09:57.000Z;77;316;282;675;384;2367;2290;5041
4511;1291;2015-08-03T08:35:15.000Z;54;487;287;828;269;3648;2330;6248
4512;1291;2015-09-01T16:52:57.000Z;26;463;199;688;130;3468;1616;5213
4513;1291;2015-10-01T07:37:52.000Z;53;497;349;899;264;3723;2834;6821
4514;1291;2015-10-30T03:01:43.000Z;74;506;300;880;369;3790;2436;6595
4515;1291;2015-11-28T17:09:26.000Z;72;498;283;853;359;3730;2298;6387
4516;1291;2015-12-27T05:49:09.000Z;23;496;567;1086;115;3715;4604;8434
4517;1291;2016-01-26T18:49:01.000Z;73;491;292;856;364;3678;2371;6413
4518;1291;2016-03-25T09:08:00.000Z;243;496;304;1043;1213;3715;2468;7396
4519;1291;2016-05-22T20:59:36.000Z;65;491;318;874;324;3678;2582;6584
4520;1291;2016-06-20T02:52:20.000Z;39;496;300;835;195;3715;2436;6346
4521;1291;2016-07-19T05:14:33.000Z;7;459;315;781;35;3438;2558;6031
4522;1291;2016-08-18T07:48:50.000Z;75;486;352;913;374;3640;2858;6873
4523;1301;2013-12-08T07:11:38.000Z;477;600;167;1244;2380;4494;1356;8230
4524;1301;2014-01-07T01:37:46.000Z;400;784;163;1347;1996;5872;1324;9192
4525;1301;2014-02-05T14:07:08.000Z;489;590;195;1274;2440;4419;1583;8443
4526;1301;2014-03-06T13:40:13.000Z;724;593;218;1535;3613;4442;1770;9824
4527;1301;2014-07-01T10:32:19.000Z;499;280;219;998;2490;2097;1778;6365
4528;1301;2014-07-31T13:21:10.000Z;505;608;243;1356;2520;4554;1973;9047
4529;1301;2014-08-30T04:30:04.000Z;574;638;215;1427;2864;4779;1746;9389
4530;1301;2014-10-28T03:15:54.000Z;510;640;218;1368;2545;4794;1770;9109
4531;1301;2014-12-26T02:30:38.000Z;486;649;483;1618;2425;4861;3922;11208
4532;1301;2015-01-24T06:07:44.000Z;885;461;191;1537;4416;3453;1551;9420
4533;1301;2015-05-21T10:19:45.000Z;464;621;208;1293;2315;4651;1689;8656
4534;1301;2015-07-20T13:51:52.000Z;448;597;176;1221;2236;4472;1429;8136
4535;1301;2015-09-17T13:57:28.000Z;469;607;151;1227;2340;4546;1226;8113
4536;1301;2015-10-16T21:21:12.000Z;466;830;124;1420;2325;6217;1007;9549
4537;1301;2016-01-11T21:20:36.000Z;330;597;47;974;1647;4472;382;6500
4538;1301;2016-02-09T09:27:10.000Z;490;584;171;1245;2445;4374;1389;8208
4539;1301;2016-03-10T22:47:09.000Z;496;585;183;1264;2475;4382;1486;8343
4540;1301;2016-04-08T01:04:18.000Z;507;612;109;1228;2530;4584;885;7999
4541;1301;2016-05-07T23:22:53.000Z;534;549;23;1106;2665;4112;187;6963
4542;1301;2016-07-04T20:43:26.000Z;648;553;178;1379;3234;4142;1445;8821
4543;1301;2016-08-02T06:15:58.000Z;507;570;165;1242;2530;4269;1340;8139
4544;1301;2016-10-31T04:50:05.000Z;521;605;171;1297;2600;4531;1389;8520
4545;1301;2016-11-29T21:08:51.000Z;548;621;231;1400;2735;4651;1876;9262
4546;1311;2016-08-06T23:33:32.000Z;0;728;271;999;0;5453;2201;7653
4547;1311;2016-09-05T21:50:12.000Z;78;524;285;887;389;3925;2314;6628
4548;1311;2016-10-04T14:28:50.000Z;65;519;344;928;324;3887;2793;7005
4549;1311;2016-11-03T22:54:49.000Z;28;527;320;875;140;3947;2598;6685
4550;1311;2016-12-02T22:38:36.000Z;0;428;316;744;0;3206;2566;5772
4551;1311;2017-01-01T05:37:16.000Z;52;506;288;846;259;3790;2339;6388
4552;1321;2016-02-12T03:00:04.000Z;6;145;95;246;30;1086;771;1887
4553;1321;2016-03-12T05:27:19.000Z;0;72;28;100;0;539;227;767
4554;1321;2016-05-10T08:08:26.000Z;1;46;25;72;5;345;203;553
4555;1321;2016-10-05T04:58:23.000Z;0;32;89;121;0;240;723;962
4556;1321;2016-11-03T03:07:50.000Z;3;60;38;101;15;449;309;773
4557;1321;2016-12-03T13:18:02.000Z;34;69;15;118;170;517;122;808
4558;1321;2017-01-01T09:35:07.000Z;0;149;93;242;0;1116;755;1871
4559;1331;2016-11-14T14:01:01.000Z;602;611;212;1425;3004;4576;1721;9302
4560;1331;2016-12-13T21:00:28.000Z;482;601;240;1323;2405;4501;1949;8855
4561;1341;2016-08-28T11:42:33.000Z;41;470;285;796;205;3520;2314;6039
4562;1341;2016-10-26T00:19:31.000Z;15649;499;280;16428;78089;3738;2274;84100
4563;1341;2016-11-24T21:17:12.000Z;70;484;349;903;349;3625;2834;6808
4564;1341;2016-12-23T17:58:44.000Z;84;536;288;908;419;4015;2339;6772
4565;1351;2016-08-21T13:35:03.000Z;510;652;217;1379;2545;4883;1762;9190
4566;1351;2016-09-19T12:14:56.000Z;495;599;105;1199;2470;4487;853;7809
4567;1351;2016-10-18T03:56:55.000Z;506;480;309;1295;2525;3595;2509;8629
4568;1351;2016-11-16T21:39:52.000Z;484;16;173;673;2415;120;1405;3940
4569;1351;2016-12-15T04:46:05.000Z;507;638;299;1444;2530;4779;2428;9736
4570;1361;2016-09-30T13:46:19.000Z;0;15;6;21;0;112;49;161
